event_id,event_date,event_title,location_description,ner_state,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,longitude,latitude,rainfall_24h_mm,rainfall_3d_mm,rainfall_7d_mm,temperature_c,soil_water_layer_1,soil_water_layer_2,surface_pressure_hpa,elevation_m,slope_degree,aspect_degree,landcover_code,landcover_class,landslide_occurred
3831,2011-07-22 00:00:00,Heibok Hills,Heibok Hills,Manipur,landslide,downpour,medium,unknown,0.0,,93.948,24.7992,168.10551285743713,518.6403095722198,1244.0974861383438,23.375543212890648,0.4732061922550201,0.4883378446102142,910.787109375,780.3362426757812,0.0933354394915923,114.42534806471934,60,Bare / sparse vegetation,1
3837,2011-07-24 12:30:00,NH 37,NH 37,Assam,landslide,downpour,medium,unknown,0.0,,93.0038,26.5836,99.13258254528046,540.9818440675735,2089.8211374878883,27.926354980468773,0.4935328066349029,0.4909197390079498,990.4115625,68.0242691040039,0.4272795045325537,335.6483081781262,40,Cropland,1
3840,2011-07-25 00:00:00,Manipur,Manipur,Manipur,landslide,downpour,medium,unknown,0.0,,93.9157,24.6869,41.0650447010994,143.75221356749535,1045.8287261426449,24.475213623046898,0.4265969693660736,0.4245758056640625,918.042578125,771.821533203125,0.0649232122296196,63.62862409347474,40,Cropland,1
3860,2011-07-29 00:00:00,"Maram, Manipur","Maram, Manipur",Nagaland,landslide,rain,medium,unknown,0.0,,94.108,25.4192,231.63357377052307,519.2241072654724,1383.735053241253,21.040307617187523,0.4643325805664062,0.494363784790039,859.032578125,1384.4271240234375,4.757557104755323,94.41850459131604,30,Grassland,1
3881,2011-08-05 00:00:00,Itanagar,Itanagar,Arunachal Pradesh,landslide,downpour,medium,unknown,0.0,,93.6885,27.1034,308.6547255516052,559.0705275535583,667.2757901251316,25.076531982421898,0.4192047119140625,0.4267965853214264,965.496953125,155.5460968017578,1.2825013168660084,304.6172431861145,50,Built-up,1
3912,2011-08-12 00:00:00,East Kameng district in Arunachal Pradesh bordering China,East Kameng district in Arunachal Pradesh bordering China,Arunachal Pradesh,landslide,rain,medium,unknown,0.0,,92.2833,27.44,49.6119037270546,185.61961874365807,752.9940865933895,19.690332031250023,0.4050928652286529,0.4079055786132812,797.078203125,2554.63134765625,18.012239633830582,244.90803738125996,10,Tree cover,1
3916,2011-08-13 08:00:00,"Chumukedima, Dimapur","Chumukedima, Dimapur",Assam,mudslide,downpour,medium,unknown,0.0,,93.8067,25.7713,396.0871994495392,890.2433514595032,2234.82146859169,25.0309997558594,0.4819265902042389,0.493939071893692,964.060546875,268.5067749023437,5.715667617272849,149.09501445049003,10,Tree cover,1
3925,2011-08-15 00:00:00,"East Kameng, Arunachal Pradesh","East Kameng, Arunachal Pradesh",Arunachal Pradesh,landslide,downpour,medium,unknown,0.0,,93.0153,27.4888,1089.5687341690063,1757.7282786369324,2535.368964076042,19.756890869140648,0.4290784299373626,0.4290390014648437,882.014375,460.8761901855469,8.545663515376845,22.312277393139368,10,Tree cover,1
3927,2011-08-16 08:00:00,"Garo Hills, Tura","Garo Hills, Tura",Meghalaya,landslide,downpour,medium,unknown,6.0,,90.2167,25.5144,903.8665890693665,1194.9250847101212,2907.798880711198,23.8281188964844,0.4865932464599609,0.4908714294433594,970.839765625,340.00689697265625,3.906063737419891,249.94238361653936,10,Tree cover,1
3932,2011-08-18 00:00:00, Botsa  and Chiechama, Botsa  and Chiechama,Nagaland,landslide,monsoon,medium,unknown,0.0,,94.13,25.83,64.55399096012115,315.7404065132141,1141.966976225376,21.689508056640648,0.4884160459041595,0.4775390625,906.854453125,1003.880859375,7.745322713433802,322.2420793424199,40,Cropland,1
3965,2011-09-06 08:00:00,NH 37 at Awang Khul ,NH 37 at Awang Khul ,Assam,landslide,rain,medium,unknown,3.0,,93.117,24.808,105.34216463565826,380.6640952825546,655.5647924542427,25.682733154296898,0.422253280878067,0.4176222383975982,985.993359375,33.11048889160156,0.477172774139083,11.63993945497134,50,Built-up,1
3983,2011-09-23 00:00:00,"Maighuli, Guwahati, Meghalaya","Maighuli, Guwahati, Meghalaya",Assam,landslide,downpour,large,unknown,4.0,,91.7351,26.1548,180.5523633956909,798.0223894119263,1594.110131263733,26.673211669921898,0.4937769472599029,0.4994468688964844,995.338125,54.70600509643555,2.6630794621528007,104.31657079654804,50,Built-up,1
4241,2012-03-04 00:00:00,Tamei constituency in Tamenlong district,Tamei constituency in Tamenlong district,Manipur,landslide,unknown,medium,unknown,0.0,,93.6795,25.1604,23.863574489951134,125.4865862429142,342.37841115918854,15.253778076171898,0.2947019040584564,0.2241185456514358,905.807421875,1063.9306640625,8.679148070855804,172.85446837203017,10,Tree cover,1
4313,2012-04-08 00:00:00,"Endulin Nallah, Mayodia, 17-camp, 83-camp","Endulin Nallah, Mayodia, 17-camp, 83-camp",Arunachal Pradesh,landslide,downpour,medium,unknown,0.0,,95.86,28.4659,134.17866826057434,1004.3822824954988,1389.9854634810254,9.798272705078148,0.4220314025878906,0.4236742556095123,811.727734375,,,,10,Tree cover,1
4378,2012-06-02 00:00:00,"Arunachal Pradesh, Dibang,","Arunachal Pradesh, Dibang,",Arunachal Pradesh,landslide,downpour,medium,unknown,,,96.1517,28.8254,333.412766456604,550.8383810520172,622.4377420730889,4.858209228515648,0.4279867708683014,0.4283332824707031,681.528984375,,,,10,Tree cover,1
4377,2012-06-02 00:00:00,"Guwahati, Assam","Guwahati, Assam",Assam,landslide,downpour,large,unknown,,,91.7356,26.1475,161.60820424556732,745.8223700523376,1115.4268849641085,26.304010009765648,0.4939874112606048,0.4827486574649811,974.669375,51.78913116455078,0.4662752950636524,105.18457362830516,50,Built-up,1
4382,2012-06-03 00:00:00," between Harangajao and Mailongdisa, Assa,"," between Harangajao and Mailongdisa, Assa,",Assam,landslide,downpour,medium,unknown,,,92.8573,25.1175,2727.407932281494,4349.215626716614,5116.73441156745,23.681665039062523,0.460705429315567,0.4625148773193359,931.838515625,169.94003295898438,5.287925185900964,154.92157843644782,10,Tree cover,1
4383,2012-06-03 00:00:00,"between Maibang and Daotohaja, Assam","between Maibang and Daotohaja, Assam",Assam,landslide,downpour,medium,unknown,,,93.1265,25.3056,2372.1847534179688,3442.202746868133,4351.266769692302,24.428735351562523,0.4742094576358795,0.4819857180118561,953.707265625,322.4370422363281,8.070359727665092,87.58743653135366,10,Tree cover,1
4384,2012-06-03 00:00:00,"between Haflong and  Bagetar, Assam","between Haflong and  Bagetar, Assam",Assam,landslide,downpour,medium,unknown,,,93.0123,25.1775,2813.694477081299,4107.146590948105,5029.941534623504,23.259790039062523,0.4747587740421295,0.487384170293808,927.808984375,719.3320922851562,5.109549463494042,61.90016545284584,10,Tree cover,1
4394,2012-06-07 04:30:00,"Rolep, South Sikkim( Mapping to Rhenock 12 miles from Rolep)","Rolep, South Sikkim( Mapping to Rhenock 12 miles from Rolep)",Sikkim,landslide,rain,large,unknown,7.0,,88.6458,27.1748,45.45610398054123,90.18535166978836,715.613130480051,21.164361572265648,0.3813114166259765,0.3739897310733795,860.942265625,931.6356201171876,17.881811278484562,238.76957820535995,10,Tree cover,1
4403,2012-06-10 00:00:00,"Imphal-Jiribam section of NH-37 , Manipur","Imphal-Jiribam section of NH-37 , Manipur",Manipur,landslide,downpour,very_large,unknown,,,93.5444,24.8142,196.38878107070923,273.9284560084343,570.5758668482304,23.942803955078148,0.4141438901424408,0.4063027799129486,931.359140625,556.4702758789062,16.40804950259465,186.20129575002997,10,Tree cover,1
4407,2012-06-13 00:00:00,"NH44, Malidhor area,  Baleswar","NH44, Malidhor area,  Baleswar",Assam,landslide,downpour,medium,unknown,,,92.3567,25.0951,145.2055722475052,694.0357983112335,2613.2997274398804,26.129449462890648,0.4730180203914642,0.4708156585693359,970.984296875,297.963623046875,13.400488207678569,291.03940637039443,10,Tree cover,1
4408,2012-06-13 00:00:00,"NH44, Kuliang","NH44, Kuliang",Meghalaya,landslide,downpour,medium,unknown,,,92.0757,25.5498,128.77130508422852,414.7731363773346,1085.054233670235,21.801721191406276,0.4872373044490814,0.4642785489559173,870.210546875,1229.9385986328125,3.666134470122556,59.41298618573347,10,Tree cover,1
4411,2012-06-14 04:00:00,"Tathangchen, Gangtok, Sikkim ","Tathangchen, Gangtok, Sikkim ",Sikkim,landslide,downpour,medium,unknown,,,88.6065,27.339,255.7017207145691,478.5924255847931,967.621311545372,20.582055664062523,0.4206180572509765,0.424578994512558,844.6971875,1469.758056640625,17.94398388888501,255.26301919686688,50,Built-up,1
4424,2012-06-20 00:00:00,"Lalunggaon, Guwahati,  Assam","Lalunggaon, Guwahati,  Assam",Assam,landslide,downpour,medium,unknown,,,91.7351,26.149,461.71802282333374,914.9793684482574,1680.2995279431343,26.809350585937523,0.4870408475399017,0.4868081510066986,972.3578125,51.78913116455078,0.4662752950636524,105.18457362830516,50,Built-up,1
4426,2012-06-22 00:00:00,Lalunggaon near Gorchuk area,Lalunggaon near Gorchuk area,Assam,landslide,downpour,medium,unknown,3.0,,91.7162,26.1226,627.0764470100403,2250.912666320801,3175.567202270031,25.582818603515648,0.4800643920898437,0.4854628145694732,976.343671875,61.986793518066406,2.7733788381789446,103.78881343798572,50,Built-up,1
4435,2012-06-25 00:00:00,"Tirap , Arunachal Pradesh","Tirap , Arunachal Pradesh",Arunachal Pradesh,landslide,downpour,large,unknown,,,95.8011,27.174,630.9899687767029,1363.9459311962128,3378.654316067696,23.265557861328148,0.4798431396484375,0.4928232729434967,928.101953125,,,,40,Cropland,1
4436,2012-06-25 00:00:00,"Khonsa, Arunachal Pradesh","Khonsa, Arunachal Pradesh",Arunachal Pradesh,landslide,downpour,medium,unknown,,,95.4993,26.9986,575.9314894676208,1320.7319378852844,3314.1236305236816,22.211358642578148,0.4803861081600189,0.4909915924072265,903.6128125,634.2667236328125,3.5073970442754114,303.1471363330824,10,Tree cover,1
4434,2012-06-25 18:00:00,"Sonaighuli area near Kahilipara, Guwahati City, Assam","Sonaighuli area near Kahilipara, Guwahati City, Assam",Assam,landslide,downpour,large,unknown,1.0,,91.7369,26.1049,647.2974419593811,2124.239504337311,4690.452545881271,25.337091064453148,0.4939359128475189,0.480804443359375,971.8778125,118.1657485961914,5.000302138287267,309.954898113724,10,Tree cover,1
4446,2012-07-05 00:00:00,"Tuting, Upper Siang , Arunachal Pradesh","Tuting, Upper Siang , Arunachal Pradesh",Arunachal Pradesh,landslide,downpour,large,unknown,,,94.8885,28.9986,823.5083818435669,1918.8580811023712,2652.0782113075256,18.297052001953148,0.428698867559433,0.429178237915039,828.024921875,,,,10,Tree cover,1
4552,2012-09-14 00:00:00,"Takdah, West Bengal","Takdah, West Bengal",Sikkim,landslide,downpour,medium,unknown,,,88.3603,27.0377,1044.918656349182,2140.494167804718,2483.298882842064,20.262017822265648,0.4255892336368561,0.4258003234863281,888.5103125,1495.0576171875,15.1203979993667,147.47484597811797,10,Tree cover,1
4556,2012-09-16 00:00:00,"Namchi to Phongla, Namchi to Melli ,Namchi to Sumbuk","Namchi to Phongla, Namchi to Melli ,Namchi to Sumbuk",Sikkim,landslide,downpour,medium,unknown,,,88.3651,27.1675,745.7249760627747,2619.356572628021,4086.588025093079,19.659295654296898,0.4343598783016205,0.4340629577636719,874.558359375,1434.60986328125,11.769474237070067,150.69215203557656,50,Built-up,1
4570,2012-09-19 00:00:00, Arunachal Pradesh , Arunachal Pradesh ,Arunachal Pradesh,landslide,downpour,medium,unknown,,,95.2253,27.8458,736.375629901886,1551.587462425232,2567.633330821991,24.409234619140648,0.4704659879207611,0.4982312619686126,985.943125,134.50047302246094,0.1839233120027931,147.7953075486904,40,Cropland,1
4610,2012-11-11 00:00:00,"Dapchhuah, Mamit, Mizoram","Dapchhuah, Mamit, Mizoram",Mizoram,landslide,downpour,medium,unknown,4.0,,92.5217,23.7705,2.317926147952676,5.502913842065027,542.6518365238735,19.653192138671898,0.362866073846817,0.3692900240421295,961.513125,74.835205078125,4.898545278699525,264.85824031246943,10,Tree cover,1
4757,2013-02-18 00:00:00,"East Siang, Arunachal Pradesh","East Siang, Arunachal Pradesh",Arunachal Pradesh,landslide,rain,medium,unknown,3.0,2.0,95.1645,28.1193,238.33969235420227,414.4720863550901,428.0509015188727,12.950646972656273,0.393411636352539,0.2913176119327545,926.635703125,696.5213623046875,17.542014670303704,249.12720299143,10,Tree cover,1
4798,2013-04-07 00:00:00,"Dibang Valley, Arunachal Pradesh","Dibang Valley, Arunachal Pradesh",Arunachal Pradesh,landslide,rain,medium,unknown,,,96.1509,28.8254,31.201383098959923,545.4546865075827,1245.2860716730356,0.0498596191406477,0.4183311462402344,0.4189395904541015,682.16109375,,,,10,Tree cover,1
4845,2013-05-07 00:00:00,"Kolasib, Saiha, Mizoram,","Kolasib, Saiha, Mizoram,",Mizoram,mudslide,rain,medium,unknown,,,92.6755,24.2315,664.5793318748474,1007.4714124202728,1319.7744265198708,22.853570556640648,0.4244143068790436,0.4140408933162689,973.421328125,686.005126953125,6.667447063238638,254.96080305649667,50,Built-up,1
4848,2013-05-08 00:00:00,"Purba Simna, Tripura","Purba Simna, Tripura",Tripura,landslide,rain,medium,unknown,1.0,,91.4663,24.0896,843.4969782829285,2612.0495796203613,4900.163682177663,23.266046142578148,0.4288806915283203,0.4293498992919922,1000.4565625,108.52161407470705,1.4272561552983816,308.4795637045271,10,Tree cover,1
4860,2013-05-11 00:00:00,"Boragaon, North Guwahati, Guwahati, Assam,","Boragaon, North Guwahati, Guwahati, Assam,",Assam,landslide,rain,medium,unknown,,,91.6906,26.1016,115.43354392051695,403.9637893438339,718.962486833334,24.176324462890648,0.483929306268692,0.4923623502254486,980.188359375,123.84352111816406,12.244453475034453,7.4749115910407795,10,Tree cover,1
4859,2013-05-11 00:00:00,"Sarania Hills, North Guwahati, Guwahati, Assam,","Sarania Hills, North Guwahati, Guwahati, Assam,",Assam,landslide,rain,medium,unknown,,1.0,91.7599,26.1771,120.2905923128128,451.6031891107559,764.0434131026268,24.620721435546898,0.4814999997615814,0.4944909512996673,993.983359375,60.27781677246094,2.501297270532758,268.0854799655661,50,Built-up,1
4858,2013-05-11 09:00:00,"Nursery, North Guwahati, Guwahati, Assam,","Nursery, North Guwahati, Guwahati, Assam,",Assam,landslide,rain,medium,unknown,,,91.7138,26.1662,137.78656721115112,431.40909075737,737.573379650712,24.665826416015648,0.4887580871582031,0.4981587827205658,995.380859375,86.33514404296875,7.174728149056435,73.27050336143128,50,Built-up,1
4857,2013-05-11 09:00:00,"Laipuitland , Aizawl, Mizoram","Laipuitland , Aizawl, Mizoram",Mizoram,landslide,rain,large,unknown,15.0,,92.7175,23.7281,107.33494162559508,340.7026678323746,1110.40860414505,24.139215087890648,0.3956629335880279,0.3850574493408203,941.19625,1055.707763671875,2.608922055512835,76.53905291156252,50,Built-up,1
4861,2013-05-12 00:00:00,"Khongsang, Tamenglong, Manipur,","Khongsang, Tamenglong, Manipur,",Assam,mudslide,rain,medium,unknown,,,93.4946,24.9926,151.8993377685547,2777.7931690216064,6962.318897247314,22.390283203125023,0.4211463928222656,0.4233621060848236,931.622265625,1132.327880859375,9.5369468422031,257.9150821856824,50,Built-up,1
4892,2013-06-01 00:00:00,Upper Subansiri,Upper Subansiri,Arunachal Pradesh,landslide,downpour,large,unknown,,,94.25,27.8776,197.6781040430069,868.2567328214645,1630.5454894900322,21.820672607421898,0.4231815338134765,0.4246807098388672,920.772265625,1014.2068481445312,16.907746661576752,178.03776024650074,10,Tree cover,1
4906,2013-06-07 00:00:00,"Helipong-Chessore Road, Nagaland","Helipong-Chessore Road, Nagaland",Nagaland,landslide,unknown,medium,unknown,,,94.7499,26.0977,198.32581281661987,561.6632103919983,869.7045557200909,19.144952392578148,0.4713706970214844,0.4813543856143951,824.371640625,1509.18896484375,9.154564458759038,333.9183338108448,10,Tree cover,1
4905,2013-06-07 00:00:00,"Kuthur – Huker Road Via Y Anner, Chessore, Nagaland","Kuthur – Huker Road Via Y Anner, Chessore, Nagaland",Nagaland,landslide,unknown,medium,unknown,,,94.7031,26.0977,198.32581281661987,561.6632103919983,869.7045557200909,19.144952392578148,0.4713706970214844,0.4813543856143951,824.371640625,1710.3524169921875,21.020312755639026,354.49277428874007,10,Tree cover,1
4908,2013-06-08 17:00:00,"15 Km From Gangtok, Himalayans","15 Km From Gangtok, Himalayans",Sikkim,landslide,downpour,medium,unknown,0.0,,88.708,27.3721,351.49750113487244,964.991807937622,1728.9095520973206,13.134149169921898,0.4283383786678314,0.4299653470516205,707.452578125,3125.61279296875,27.93812527245577,249.03590489883655,50,Built-up,1
4990,2013-06-27 23:00:00,"Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim","Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim",Sikkim,landslide,downpour,medium,unknown,0.0,,88.7628,27.3765,477.18101739883423,1652.5574922561646,3160.079598426819,9.249688720703148,0.4258041381835937,0.4265804290771484,635.929375,3757.88720703125,8.163739033151451,195.52331757178783,30,Grassland,1
5005,2013-07-01 00:00:00,"Walo Ward, Mon Town, Wokha District, Nagaland","Walo Ward, Mon Town, Wokha District, Nagaland",Nagaland,landslide,downpour,medium,unknown,0.0,,95.029,26.72,227.22698748111725,841.2496149539948,1934.4086349010468,24.913385009765648,0.4775930941104889,0.4824085235595703,926.422265625,706.0902099609375,3.9986915018952103,73.37759309432857,50,Built-up,1
5006,2013-07-01 00:00:00,"Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road","Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road",Nagaland,landslide,downpour,medium,unknown,0.0,,94.3864,26.1147,189.83612954616547,689.4566267728806,1604.63048517704,24.4992614746094,0.4945761263370514,0.4682604372501373,917.882265625,401.3453369140625,2.8334776693523853,165.58401288489745,10,Tree cover,1
5087,2013-07-12 00:00:00,"National Highway 29 Near Phesama Village, Nagaland","National Highway 29 Near Phesama Village, Nagaland",Nagaland,landslide,downpour,medium,unknown,0.0,,94.1139,25.6269,415.74203968048096,687.9843175411224,1356.5676137804985,18.572930908203148,0.4922758638858795,0.4984512329101562,827.043203125,1568.7457275390625,8.753599146393153,54.76682196821287,50,Built-up,1
5084,2013-07-12 23:00:00,"National Highway 2 Near Phesama Village Close To Kisama Naha Heritage Site, Kohima District, Nagaland","National Highway 2 Near Phesama Village Close To Kisama Naha Heritage Site, Kohima District, Nagaland",Nagaland,landslide,downpour,medium,unknown,0.0,,94.1167,25.616,415.74203968048096,687.9843175411224,1356.5676137804985,18.572930908203148,0.4922758638858795,0.4984512329101562,827.043203125,1658.54150390625,23.521187717740894,91.96549316646376,10,Tree cover,1
5107,2013-07-15 00:00:00,"National Highway 29 Near Phesama Village, Nagaland","National Highway 29 Near Phesama Village, Nagaland",Nagaland,landslide,rain,medium,unknown,0.0,,94.1139,25.6269,180.2268028259277,528.7278890609741,1305.2209466695786,20.0895935058594,0.474194198846817,0.4919567108154297,825.1415625,1568.7457275390625,8.753599146393153,54.76682196821287,50,Built-up,1
5122,2013-07-17 00:00:00,"National Highway 29 Between Patkai Bridge And Kukidolong, Nagaland","National Highway 29 Between Patkai Bridge And Kukidolong, Nagaland",Nagaland,mudslide,rain,medium,unknown,0.0,,93.9413,25.7658,62.7538412809372,1112.5758737325668,1709.546186029911,25.305810546875023,0.4802513122558594,0.4634030759334564,934.485,1044.7733154296875,18.136584345812256,243.29601166819572,50,Built-up,1
5123,2013-07-17 00:00:00,"National Highway 2 Near Meriema Village, 10 Km Away From Kohima","National Highway 2 Near Meriema Village, 10 Km Away From Kohima",Nagaland,mudslide,rain,medium,unknown,0.0,,94.0885,25.7131,119.85684931278227,1253.5623461008072,2202.3276537656784,21.833398437500023,0.4990571439266205,0.4989961087703705,863.927890625,1439.761962890625,4.142140102743619,270.531531012945,10,Tree cover,1
5250,2013-08-01 00:00:00,"Polo River At Polosang, Arunachal Pradesh","Polo River At Polosang, Arunachal Pradesh",Arunachal Pradesh,mudslide,rain,medium,unknown,,,93.0515,27.8837,186.9220733642578,405.4790958762169,1346.1774811148643,16.111444091796898,0.420346587896347,0.419482558965683,754.658203125,1756.45751953125,17.220926524785423,136.88373876667254,10,Tree cover,1
5269,2013-08-04 00:00:00,"Tizu, Nagaland","Tizu, Nagaland",Nagaland,landslide,continuous_rain,medium,unknown,,,94.5234,25.8376,91.9957160949707,270.63434943556786,463.700263760984,21.438165283203148,0.4884789884090423,0.48138427734375,842.1278125,806.0603637695312,3.620994023286006,128.09780222254585,40,Cropland,1
5275,2013-08-04 00:00:00,"Suruhuto Town, Nagaland","Suruhuto Town, Nagaland",Nagaland,landslide,monsoon,medium,unknown,,,94.6055,26.1498,134.9819153547287,486.68836802244186,973.1276631355286,20.867120361328148,0.4969698488712311,0.4943714141845703,838.951953125,1665.1173095703125,19.86843901390913,147.48477902621926,10,Tree cover,1
5272,2013-08-04 00:00:00,"Longsa, Nagaland","Longsa, Nagaland",Nagaland,landslide,monsoon,medium,unknown,,,94.5438,26.2083,115.29041826725006,414.0557646751404,965.441770851612,23.673913574218773,0.4935804903507232,0.4936186373233795,894.896015625,1495.33251953125,1.864008246326144,301.6516703480293,10,Tree cover,1
5271,2013-08-04 00:00:00,"Nanga, Nagaland","Nanga, Nagaland",Nagaland,landslide,continuous_rain,medium,unknown,,,94.5808,26.284,153.02446484565735,484.14330184459686,1221.0216522216797,23.416345214843773,0.4856986999511719,0.4973583221435547,889.926015625,771.00439453125,1.6296631783466915,358.2270245219688,10,Tree cover,1
5268,2013-08-04 00:00:00,"Zunheboto, Nagaland","Zunheboto, Nagaland",Nagaland,landslide,continuous_rain,medium,unknown,,,94.5163,26.0137,88.24130892753601,346.70449793338776,643.5313746333122,22.506036376953148,0.4861526489257812,0.4751459658145904,871.3403125,1628.5465087890625,13.144068081370838,286.79501747747133,30,Grassland,1
5270,2013-08-04 00:00:00,"Phizo, Nagaland","Phizo, Nagaland",Nagaland,landslide,continuous_rain,medium,unknown,,,94.4619,26.0481,88.24130892753601,346.70449793338776,643.5313746333122,22.506036376953148,0.4861526489257812,0.4751459658145904,871.3403125,988.5084838867188,19.333181089154444,290.76900448453694,10,Tree cover,1
5274,2013-08-04 00:00:00,"Suruhuto Town, Nagaland","Suruhuto Town, Nagaland",Nagaland,landslide,rain,medium,unknown,,,94.564,26.0838,134.9819153547287,486.68836802244186,973.1276631355286,20.867120361328148,0.4969698488712311,0.4943714141845703,838.951953125,1783.351806640625,13.854613021483038,101.35206067795788,10,Tree cover,1
5273,2013-08-04 00:00:00,"Zhekuto, Nagaland","Zhekuto, Nagaland",Nagaland,landslide,monsoon,medium,unknown,,,94.5497,26.1807,115.29041826725006,414.0557646751404,965.441770851612,23.673913574218773,0.4935804903507232,0.4936186373233795,894.896015625,1596.9862060546875,12.839354693833652,258.62613224037057,30,Grassland,1
5300,2013-08-09 00:00:00,"Senapati, Manipur","Senapati, Manipur",Nagaland,landslide,downpour,large,unknown,,,94.0441,25.318,96.4016243815422,465.6166806817055,1969.826452434063,19.952905273437523,0.4221369326114654,0.420663833618164,858.248125,1008.3526000976562,4.383441676125514,298.2507432183308,40,Cropland,1
5312,2013-08-11 23:00:00,Kangtsung Village,Kangtsung Village,Assam,landslide,downpour,very_large,unknown,0.0,,94.693,26.7103,246.78218364715576,540.1633381843567,1481.3680797815323,24.6015563964844,0.4756380617618561,0.4875265657901764,953.45625,652.4923706054688,4.481911638814571,248.24238451689604,10,Tree cover,1
5427,2013-08-15 00:00:00,"Koide Government High School, Senapati, Manipur","Koide Government High School, Senapati, Manipur",Nagaland,landslide,downpour,medium,unknown,,,94.1884,25.3833,136.58034801483154,660.5852693319321,2003.7923008203504,19.997094726562523,0.4489688873291015,0.4885298311710357,845.728828125,1649.761474609375,1.1322035255287777,275.24039010337617,10,Tree cover,1
5337,2013-08-16 00:00:00,"Yakshu, Nagaland","Yakshu, Nagaland",Nagaland,landslide,rain,medium,unknown,,,94.9731,26.4205,207.10325241088867,492.2391176223755,1384.9354088306427,20.454217529296898,0.4259357452392578,0.4270095825195312,855.449296875,692.2982177734375,3.009792004546396,301.4854691815915,30,Grassland,1
5338,2013-08-16 00:00:00,"Longlem, Nagaland","Longlem, Nagaland",Assam,landslide,rain,medium,unknown,,,94.9275,26.8727,87.23828196525574,350.7704697549343,1063.408773392439,26.899285888671898,0.4463068544864654,0.4562136232852936,975.802890625,132.86862182617188,0.3643552414628594,75.84431116196617,60,Bare / sparse vegetation,1
5336,2013-08-16 00:00:00,"Tobu, Nagaland","Tobu, Nagaland",Nagaland,landslide,rain,medium,unknown,,,94.9439,26.3897,172.3884791135788,582.1204334497452,1690.2138590812683,21.732934570312523,0.4446252286434173,0.461160659790039,881.07625,627.07861328125,13.090548270636058,207.77029875351613,10,Tree cover,1
5343,2013-08-17 23:00:00,The Imphal-Jiribam Section Of Nh-37 In Tamenglong District,The Imphal-Jiribam Section Of Nh-37 In Tamenglong District,Assam,landslide,continuous_rain,medium,unknown,,,93.4341,24.7625,161.73920035362244,434.8837360739708,953.4618705511092,23.257897949218773,0.4229017794132232,0.4218177795410156,932.318359375,530.8098754882812,13.157546274382067,132.86828488883577,10,Tree cover,1
5421,2013-08-30 00:00:00,"Yakshu, Nagaland","Yakshu, Nagaland",Nagaland,mudslide,unknown,medium,unknown,,,94.9731,26.4205,126.10259652137756,403.777077794075,1246.3263720273972,20.736993408203148,0.4193318784236908,0.4197807312011719,857.067578125,692.2982177734375,3.009792004546396,301.4854691815915,30,Grassland,1
5430,2013-09-01 00:00:00,"Tamenglong- Khongsang Road, Manipur","Tamenglong- Khongsang Road, Manipur",Manipur,mudslide,continuous_rain,medium,unknown,0.0,,93.487,24.9037,55.51023781299591,124.94473159313202,1168.9484044909475,24.5043884277344,0.4012921750545501,0.3996690213680267,941.201484375,1306.1046142578125,13.125685326680651,253.8286471239379,50,Built-up,1
5431,2013-09-01 00:00:00,"Tamenglong, Manipur","Tamenglong, Manipur",Assam,mudslide,continuous_rain,medium,unknown,0.0,,93.5063,24.9829,58.15989151597023,135.49942895770073,1145.854726433754,24.049615478515648,0.4005877077579498,0.3986466825008392,931.296484375,1317.85009765625,6.377900310336232,324.7675866268781,10,Tree cover,1
5429,2013-09-01 18:00:00,Tamabong Village In Sikkim State,Tamabong Village In Sikkim State,Sikkim,landslide,downpour,medium,unknown,5.0,,88.2426,27.3425,573.3753442764282,843.0556803941727,1768.9556926488876,17.728570556640648,0.4277922213077545,0.4261722564697265,809.348515625,1447.2020263671875,27.906036521936876,207.82629545405464,10,Tree cover,1
5441,2013-09-02 00:00:00,"Gosang Village Under Jengging Circle, Arunachal Pradesh","Gosang Village Under Jengging Circle, Arunachal Pradesh",Arunachal Pradesh,landslide,downpour,large,unknown,,,94.9829,28.611,671.7022061347961,1265.8893316984177,2350.4844307899475,19.9016052246094,0.4285545349121094,0.4284712374210357,864.347109375,1664.8720703125,29.887614813119487,50.82827803927125,10,Tree cover,1
5442,2013-09-02 00:00:00,Arunachal Pradesh,Arunachal Pradesh,Arunachal Pradesh,landslide,downpour,large,unknown,,,93.7525,27.1614,189.55065310001373,562.207967042923,1023.1568291783332,24.420465087890648,0.4252916872501373,0.428997665643692,953.426640625,144.6433868408203,3.5835863908958805,254.06032380667887,50,Built-up,1
5476,2013-09-07 15:00:00,14 Milestone Of J N Marg Near Kyangnosola (East Sikkim),14 Milestone Of J N Marg Near Kyangnosola (East Sikkim),Sikkim,landslide,rain,medium,unknown,0.0,,88.7323,27.3736,43.26741769909859,646.969635039568,2484.637040644884,11.561517333984398,0.403958648443222,0.4096794128417969,710.990078125,3543.986083984375,17.010421812892037,265.5025113599347,30,Grassland,1
